vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
37.0,0.0,361.5278132502426,254.67788731674923,0.14723753929138184,0.12318026274442673
38.0,0.0,362.0495764693655,254.48921685807827,0.1475585699081421,0.1230676919221878
39.0,0.0,362.89000878689205,254.60552023569545,0.1480775773525238,0.12313711643218994
40.0,0.0,363.6411723048428,254.47524105245955,0.14854077994823456,0.12305934727191925
41.0,0.0,364.1045773659084,254.51912384161753,0.14882716536521912,0.12308555841445923
42.0,0.0,364.73099344912555,254.3716569505379,0.14921359717845917,0.1229974776506424
43.0,0.0,365.2871193978789,253.82689018132055,0.14955514669418335,0.12267198413610458
44.0,0.0,365.92948165181565,253.54651719842866,0.14995123445987701,0.1225043535232544
45.0,0.0,366.7262615859938,253.47600411946448,0.1504439115524292,0.12246203422546387
46.0,0.0,367.62718070213225,253.25877665302608,0.1510007679462433,0.12233195453882217
47.0,0.0,368.28852459016395,253.2702732240437,0.15141047537326813,0.1223386600613594
48.0,0.0,369.10658202472433,253.01503508185766,0.15191641449928284,0.12218573689460754
49.0,0.0,369.8324483109253,252.98824991526382,0.15236642956733704,0.12216947972774506
50.0,0.0,370.3526212243953,252.76842957990974,0.15268823504447937,0.12203774601221085
51.0,0.0,371.40679798222436,252.77227960605333,0.153342604637146,0.12203966081142426
52.0,0.0,372.26833073322933,252.61502460098404,0.1538771092891693,0.12194515019655228
53.0,0.0,372.897105327171,252.54998783750912,0.15426760911941528,0.12190593779087067
54.0,0.0,373.73251335569637,252.4671387750031,0.15478675067424774,0.12185593694448471
55.0,0.0,374.5880593294279,252.2194939548797,0.15531805157661438,0.12170712649822235
56.0,0.0,375.0447575115322,252.3192868719611,0.15560275316238403,0.12176673114299774
57.0,0.0,375.72941471362327,252.29665371600453,0.15602903068065643,0.12175282835960388
58.0,0.0,376.5800933125972,252.27851218247798,0.15655900537967682,0.12174154818058014
59.0,0.0,377.1997936282729,252.140977686057,0.15694478154182434,0.12165872752666473
60.0,0.0,377.605871886121,252.31126080325367,0.15719875693321228,0.12176070362329483
61.0,0.0,378.69184713375796,252.17222929936307,0.15787583589553833,0.1216767206788063
62.0,0.0,379.1337397846673,252.08522506161628,0.15815135836601257,0.12162426114082336
63.0,0.0,379.8075352390989,251.90712686075616,0.15857145190238953,0.12151695042848587
64.0,0.0,380.66097205668126,252.0409217322209,0.15910540521144867,0.12159685045480728
65.0,0.0,381.1018181818182,252.01670033670032,0.1593809276819229,0.12158205360174179
66.0,0.0,381.97178936055883,252.05534658785598,0.15992531180381775,0.1216048151254654
67.0,0.0,382.7013179128564,251.85758472296934,0.16038107872009277,0.12148553878068924
68.0,0.0,383.1323051948052,251.66626082251082,0.1606501191854477,0.12137025594711304
69.0,0.0,383.9451278507256,251.8725639253628,0.16116021573543549,0.12149383127689362
70.0,0.0,384.5645073489385,251.97958628198148,0.161548912525177,0.12155786156654358
71.0,0.0,385.2698560767591,251.74973347547973,0.161990225315094,0.12141916900873184
72.0,0.0,385.9037477527313,251.65080901673352,0.16238749027252197,0.12135923653841019
73.0,0.0,386.8769547325103,251.681207133059,0.16299855709075928,0.12137694656848907
74.0,0.0,387.30617861565986,251.66616210265585,0.1632680892944336,0.12136761844158173
75.0,0.0,388.0334881103138,251.6925566343042,0.16372519731521606,0.12138306349515915
76.0,0.0,388.47428490911653,251.49119346202622,0.16400140523910522,0.12126148492097855
77.0,0.0,389.41114735498513,251.54588001701887,0.16459086537361145,0.12129382789134979
