vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
3.0,0,315.50719972699034,202.52929049516501,0.11965958774089813,0.08999481548865636
4.0,0,316.0815449005192,202.44506063450862,0.11997982362906139,0.08994011084238689
5.0,0,316.879088745052,202.3056217951098,0.1204245314002037,0.08985170473655064
6.0,0,317.8799290963057,201.9107084991283,0.12098149458567302,0.08961920191844304
7.0,0,318.51872196101175,201.71302306750124,0.12133742868900299,0.08950081467628479
8.0,0,318.9813230526318,201.87358441475632,0.12159734219312668,0.08958283811807632
9.0,0,320.0174829721132,201.5812386403767,0.1221754401922226,0.08940629412730534
10.0,0,320.9658296017714,201.38819571743252,0.12270532548427582,0.08928584307432175
11.0,0,321.5973593937343,201.33688802544933,0.12305887540181477,0.08924829711516698
12.0,0,322.0736548524023,201.52597792208533,0.12332712113857269,0.0893459419409434
13.0,0,322.91952737134244,201.22069378981757,0.12379944076140721,0.0891647959748904
14.0,0,323.76430749138245,201.1863220526437,0.12427319834629695,0.08913345883289973
15.0,0,324.12196419596006,201.1854311652712,0.12447392443815868,0.08912775168816249
16.0,0,325.0068890880802,201.10180668034604,0.12497023244698842,0.08906855185826619
17.0,0,325.4343987712907,201.22162806521746,0.12521114448706308,0.08912863334019978
18.0,0,326.4110609728796,201.02742417670854,0.12575866281986237,0.08900684118270874
19.0,0,327.11681658639367,200.95164239107257,0.126154954234759,0.08895453313986461
20.0,0,327.9681027135403,200.90145678144611,0.12663344542185465,0.0889142577846845
21.0,0,328.50205551071673,200.89509789359803,0.12693382799625397,0.08890290309985478
22.0,0,329.2176909375716,200.80232200814692,0.12733606497446695,0.08884098380804062
23.0,0,329.80402359173246,200.78853299782645,0.12766613562901816,0.0888247216741244
24.0,0,330.5214263851348,200.7462523499105,0.1280700167020162,0.08879072964191437
25.0,0,331.2708142210458,200.74645245984064,0.12849236031373343,0.08877980957428615
26.0,0,331.9729974818716,200.75043917534288,0.12888830403486887,0.08877167850732803
27.0,0,332.5702163909413,200.78168611149394,0.12922536333402,0.08878021438916524
28.0,0,333.2937321002517,200.79769523180641,0.1296337495247523,0.08877844115098317
29.0,0,333.8870155232326,200.80523075532332,0.12996868789196014,0.08877387394507726
30.0,0,334.8349495367476,200.67834470617584,0.13050318757692972,0.08868946383396785
31.0,0,335.50088847826373,200.61448795453555,0.13087904453277588,0.088644174238046
32.0,0,336.13748624718414,200.63690830081234,0.13123904168605804,0.08864721407492955
33.0,0,336.97928031797323,200.6264479996869,0.1317149798075358,0.08862895518541336
34.0,0,337.8095233984929,200.46871640351569,0.13218367596467337,0.08852902303139369
35.0,0,338.74426038799965,200.4364327197504,0.13271258771419525,0.08849722892045975
36.0,0,339.4809661077315,200.41537935068538,0.1331296761830648,0.08847458412249883
37.0,0,340.27141109056754,200.28632594689577,0.13357668121655783,0.08839109043280284
38.0,0,341.0120509565391,200.2371718292352,0.1339962234099706,0.08835272987683614
39.0,0,341.8437125602111,200.2437891781742,0.13446792463461557,0.08834402511517207
40.0,0,342.5740611583471,200.30732354350025,0.13488273322582245,0.08836848785479863
41.0,0,343.37856883118246,200.28853280347698,0.13533931970596313,0.08834603677193324
42.0,0,344.0821446404514,200.2770881611399,0.13573881487051645,0.08832918107509613
43.0,0,344.68497468561935,200.3286479472373,0.13608165582021078,0.08834889531135559
44.0,0,345.6004892172945,200.36903579333338,0.13660230735937753,0.08835772673288982
45.0,0,346.45776770868633,200.46713720219077,0.13709047933419546,0.08839959154526393
46.0,0,347.06815663589236,200.5729792381592,0.13743844628334045,0.08844945579767227
47.0,0,347.65113724275585,200.63167060225317,0.1377706527709961,0.08847347398598988
48.0,0,348.5471503675711,200.64333752734896,0.13828092316786447,0.08846663683652878
49.0,0,348.9922262925825,200.73352923495347,0.13853503266970316,0.08851028233766556
50.0,0,349.92897185884334,200.7643956758674,0.139069065451622,0.08851355065902074
51.0,0,350.37372641455977,200.76878523642168,0.13932264844576517,0.0885093758503596
52.0,0,351.3520752118132,200.80944409443939,0.13988093038400015,0.08851748208204906
53.0,0,351.8106351321253,200.83140091158236,0.1401427040497462,0.08852290610472362
54.0,0,352.62339734403446,200.82047669271233,0.14060658713181814,0.08850470185279846
55.0,0,353.2019711323849,200.83828268667742,0.1409370849529902,0.08850601812203725
56.0,0,354.26001841378394,200.8919278316129,0.14154193798700967,0.0885201965769132
57.0,0,354.64812537546504,200.8590852130868,0.1417635182539622,0.08849607408046722
58.0,0,355.3426541647443,200.85710183892834,0.14216063916683197,0.08848460763692856
59.0,0,356.2709405138444,200.89897315577517,0.14269193013509116,0.08849414189656575
60.0,0,356.7145825519032,200.91554424098277,0.1429458906253179,0.0884967843691508
61.0,0,357.3896351889355,200.92825579713414,0.14333244661490122,0.08849381158749263
62.0,0,358.1914842362426,200.8686134032164,0.14379126330216727,0.088448499639829
63.0,0,359.03069314192567,200.4616046498405,0.14426942666371664,0.08820836991071701
64.0,0,359.79029190813026,200.31007532257073,0.14470386505126953,0.0881122350692749
65.0,0,360.32259199868076,200.62476504644428,0.14501121640205383,0.08828025062878926
66.0,0,360.7623209857984,200.71926341524554,0.14526409407456717,0.08832650134960811
67.0,0,361.4243642755917,200.73399980557227,0.1456441581249237,0.0883248100678126
68.0,0,362.27171988654413,200.69588190705795,0.1461303730805715,0.08829076339801152
69.0,0,363.06577577845036,200.38966453564194,0.14658440152804056,0.08810743937889735
70.0,0,363.6568273464847,200.45063752722157,0.14692445596059164,0.08813267697890599
71.0,0,364.3969813810311,200.43931889265934,0.14734986424446106,0.08811518301566441
72.0,0,365.00823143278177,200.49003091015933,0.14770172536373138,0.08813437571128209
73.0,0,365.46106352646376,200.44522551439658,0.14796194434165955,0.08810244997342427
74.0,0,365.89923485469086,200.6314282724115,0.14821529388427734,0.08820017178853352
75.0,0,366.21044352485984,201.00810471076497,0.14839690923690796,0.08840655287106831
76.0,0,366.87181710567506,200.9109113587953,0.148777037858963,0.0883421649535497
77.0,0,367.2634887046333,201.30627931564848,0.14900524417559305,0.08855790148178737
78.0,0,367.88803806336546,201.60876068569414,0.14936703940232596,0.08871813118457794
79.0,0,368.53993302121086,201.83669932033294,0.14974425236384073,0.08883621791998546
